type	by	post_id	post_link	post_message	picture	full_picture	link	link_domain	post_published	post_published_unix	post_published_sql	likes_count_fb	comments_count_fb	reactions_count_fb	shares_count_fb	engagement_fb	comments_retrieved	comments_base	comments_replies	comment_likes_count	rea_NONE	rea_LIKE	rea_LOVE	rea_WOW	rea_HAHA	rea_SAD	rea_ANGRY	rea_THANKFUL
photo	post_user_112463368812803	112463368812803_1193463124046269	https://www.facebook.com/112463368812803/posts/1193463124046269	Braunton Tescos!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14484953_1193463124046269_2816319114734131898_n.jpg?oh=664e735071e669edab01883f0f587a1d&oe=591DE6A5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14484953_1193463124046269_2816319114734131898_n.jpg?oh=c843f4f9eb44ee93d296d9b99ba9e576&oe=591EA2B0	https://www.facebook.com/photo.php?fbid=1193463124046269&set=o.112463368812803&type=3	facebook.com	2016-09-30T17:05:15+0000	1475255115	2016-09-30 19:05:15	0	3	1	0	4	3	1	2	1	0	0	0	0	1	0	0	0
photo	post_user_112463368812803	112463368812803_1193462584046323	https://www.facebook.com/112463368812803/posts/1193462584046323	Tescos Braunton!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14523102_1193462584046323_7761860694480997919_n.jpg?oh=a84beda6e0cd29184ae3c6cc47d61e42&oe=59238F6E	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14523102_1193462584046323_7761860694480997919_n.jpg?oh=3b9c37f85c8a4c12a57d379938dee1c9&oe=58DB9D7B	https://www.facebook.com/photo.php?fbid=1193462584046323&set=o.112463368812803&type=3	facebook.com	2016-09-30T17:04:38+0000	1475255078	2016-09-30 19:04:38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10211122241038711	https://www.facebook.com/112463368812803/posts/10211122241038711	Aside from the bruising can you see the issue with the Granny Smith apples I need to use now that your store delivered?!	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14494725_10211122241038711_1553880939706398169_n.jpg?oh=b075f640a80e615325cb7a43671eaafe&oe=591EE7AC	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14494725_10211122241038711_1553880939706398169_n.jpg?oh=6fdc2f951d4adc1eb4b6f47dff52329c&oe=58E567A1	https://www.facebook.com/photo.php?fbid=10211122241038711&set=o.112463368812803&type=3	facebook.com	2016-09-30T16:46:46+0000	1475254006	2016-09-30 18:46:46	1	7	2	0	9	7	1	6	2	0	1	0	0	1	0	0	0
photo	post_user_112463368812803	112463368812803_10153757647246875	https://www.facebook.com/112463368812803/posts/10153757647246875	Here is my little girl Ava enjoying the delicious free fruit at our local Tesco in Martins Heron  Bracknell. What a fab idea  thank you!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14519822_10153757647246875_6236303926186332235_n.jpg?oh=438f238b795b138001739f4c1be649e5&oe=58E068C4	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14519822_10153757647246875_6236303926186332235_n.jpg?oh=bd526a4579cfac551d7275deddc86254&oe=5922CEC9	https://www.facebook.com/photo.php?fbid=10153757647246875&set=o.112463368812803&type=3	facebook.com	2016-09-30T16:39:43+0000	1475253583	2016-09-30 18:39:43	21	3	23	1	27	3	3	0	1	0	21	2	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153736593366571	https://www.facebook.com/112463368812803/posts/10153736593366571	Thank you Tesco for this freebie organic box  was not expecting this with our order x #lovetesco	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14449934_10153736593366571_4289171966212395586_n.jpg?oh=d4c38150af41ae44d07f192e3c6c05da&oe=59217876	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14449934_10153736593366571_4289171966212395586_n.jpg?oh=4c597f73a024e11151354060d4fba1e5&oe=58EB6D7B	https://www.facebook.com/photo.php?fbid=10153736593366571&set=o.112463368812803&type=3	facebook.com	2016-09-30T16:37:38+0000	1475253458	2016-09-30 18:37:38	5	5	5	0	10	5	2	3	1	0	5	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198882926837503	https://www.facebook.com/112463368812803/posts/1198882926837503	Hi  I would just like to say how impressed I was with my delivery driver Yvonne from Scunthorpe Extra Store  she delivered my groceries last Tuesday morning  she was very cheerful and full of energy   it was raining and I passed a remark about just hanging out my bath towel  and she said I will fetch it in for you  and she did while I took my shopping out the trays  she then helped me unpack what was left in the trays. She is a very caring  helpful member of the Scunthorpe Team and worthy of a BIG THANKYOU.					2016-09-30T16:15:48+0000	1475252148	2016-09-30 18:15:48	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10157623562540533	https://www.facebook.com/112463368812803/posts/10157623562540533	Have a lovely friend in my mushrooms today 😭	https://scontent.xx.fbcdn.net/v/t1.0-0/p130x130/14522979_10157623562540533_529451416012205873_n.jpg?oh=c17ddb0b2010ffc43cf75908c92c8bfb&oe=591DAB34	https://scontent.xx.fbcdn.net/v/t1.0-9/p720x720/14522979_10157623562540533_529451416012205873_n.jpg?oh=087faab71f454aaa71a1ca2ca58306ea&oe=5922E221	https://www.facebook.com/photo.php?fbid=10157623562540533&set=o.112463368812803&type=3	facebook.com	2016-09-30T16:15:01+0000	1475252101	2016-09-30 18:15:01	0	1	1	0	2	1	1	0	0	0	0	0	0	1	0	0	0
photo	post_user_112463368812803	112463368812803_10154950158297923	https://www.facebook.com/112463368812803/posts/10154950158297923	The tesco cat has made a comeback due to popular demand. ..	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14463130_10154950158297923_3961112649668322916_n.jpg?oh=31f7fcdb93c1610cebe30db5a0a5376f&oe=58EA2FE5	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14463130_10154950158297923_3961112649668322916_n.jpg?oh=e4e8a7cc98bfff1f76a9718e79e2bd29&oe=58E062E8	https://www.facebook.com/photo.php?fbid=10154950158297923&set=o.112463368812803&type=3	facebook.com	2016-09-30T16:03:05+0000	1475251385	2016-09-30 18:03:05	3	0	3	0	3	0	0	0	0	0	3	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198876000171529	https://www.facebook.com/112463368812803/posts/1198876000171529	I d like to say a massive thank you to the staff of you re Liverpool park road store. While visiting there today my grandfather s gold ring fell off my necklace  and I only realized upon returning home. However a member of staff had found said ring and was waiting for me to return after I had called. The ring as is  is nothing special but has a massive sentimental value to me as we lost him a while ago   and this is one of the few items I have to remember him by.  I do t know what I would of done if I lost it   so much love and any many thanks x					2016-09-30T16:02:50+0000	1475251370	2016-09-30 18:02:50	2	4	2	0	6	4	1	3	0	0	2	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154514418885070	https://www.facebook.com/112463368812803/posts/10154514418885070	Obviously.	https://scontent.xx.fbcdn.net/v/l/t1.0-0/s130x130/14463108_10154514418885070_2784275105442163682_n.jpg?oh=e845c8d9435ba99489354aabd36df727&oe=58D86DBA	https://scontent.xx.fbcdn.net/v/l/t1.0-9/s720x720/14463108_10154514418885070_2784275105442163682_n.jpg?oh=4d6cb14ab9a465bc3c248a58d4a815e8&oe=591AE4B7	https://www.facebook.com/photo.php?fbid=10154514418885070&set=o.112463368812803&type=3	facebook.com	2016-09-30T15:56:23+0000	1475250983	2016-09-30 17:56:23	2	2	3	0	5	2	2	0	0	0	2	0	0	1	0	0	0
photo	post_user_112463368812803	112463368812803_1278700048829582	https://www.facebook.com/112463368812803/posts/1278700048829582	Hi I just wanted to say how nice the manger Andrew ( I think he was called ) at tesco extra in pool was today  after a toy I ordered for my daughters birthday arrived a day later he gave my daughter a Barbie dressing table as a birthday gift  wot a lovely chap hope this message gets back to him :)	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14522800_1278700048829582_7627209970168641427_n.jpg?oh=baeceeb9e3f2421c69afdbf34df10795&oe=591C4990	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14522800_1278700048829582_7627209970168641427_n.jpg?oh=256f169bd9acb75928838737bf9f6076&oe=59217D85	https://www.facebook.com/photo.php?fbid=1278700048829582&set=o.112463368812803&type=3	facebook.com	2016-09-30T15:22:34+0000	1475248954	2016-09-30 17:22:34	124	24	133	34	191	24	9	15	22	0	124	9	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198842460174883	https://www.facebook.com/112463368812803/posts/1198842460174883	Northampton merewy no quark for two weeks. Whats happened? Is there a national quark shortage.					2016-09-30T15:15:02+0000	1475248502	2016-09-30 17:15:02	0	3	0	0	3	3	1	2	1	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10153765426391861	https://www.facebook.com/112463368812803/posts/10153765426391861	So. About to have one of your sealed simple salads for lunch. Unfortunately this little guy has beat me too it.....now I m slightly put off!! 😟	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14462746_10153765426391861_1891968700010018045_n.jpg?oh=82f3b03efebed3d2a14ade2a8e1bd26e&oe=58DB8B95	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14462746_10153765426391861_1891968700010018045_n.jpg?oh=fb625a96fc5aa4fd803179afbaadc06e&oe=58EF1F98	https://www.facebook.com/photo.php?fbid=10153765426391861&set=o.112463368812803&type=3	facebook.com	2016-09-30T15:14:45+0000	1475248485	2016-09-30 17:14:45	0	3	0	0	3	3	3	0	2	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_10154020473323041	https://www.facebook.com/112463368812803/posts/10154020473323041	Week number 3... you would think that this week would go without a hitch. Nope wrong!!  Can t use my £4 off £40 voucher again! Had to pay to confirm my slot!  Last time I use Tesco online shopping!!!	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14495283_10154020473323041_5350554380858990736_n.jpg?oh=e819e458c7db649a99bba58c9c66ac67&oe=58E9052D	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14495283_10154020473323041_5350554380858990736_n.jpg?oh=84071106d075c2ece9bedb6e87a4a0d9&oe=58E1A120	https://www.facebook.com/photo.php?fbid=10154020473323041&set=o.112463368812803&type=3	facebook.com	2016-09-30T15:04:27+0000	1475247867	2016-09-30 17:04:27	2	3	2	0	5	3	1	2	0	0	2	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198828463509616	https://www.facebook.com/112463368812803/posts/1198828463509616	Thanks Tesco bank travel money service for causing issues with my holiday money collection at Tesco wokingham. T&Cs say collect from 2pm  and you choose this time to go for lunch for an hour!! I am now at the airport without any money because I couldn t wait for your return and no other staff member or manager could apparently help as it wasn t  Tesco  run  even though it clearly said Tesco bank travel bureau. Not happy.  I ll be seeking a full refund!!					2016-09-30T14:55:55+0000	1475247355	2016-09-30 16:55:55	0	2	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198828216842974	https://www.facebook.com/112463368812803/posts/1198828216842974	Worst company I have had the displeasure of dealing with. I ve had to chase them 6 times for an order that is 6 days later than it should have been only to be told now it won t be delivered today it will be tomorrow. So now I have to waste another day and doors waiting on something I should have got last week!!!!! Never again					2016-09-30T14:55:16+0000	1475247316	2016-09-30 16:55:16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
photo	post_user_112463368812803	112463368812803_1100527943329210	https://www.facebook.com/112463368812803/posts/1100527943329210	So Annoying!! Went to a Tesco EXTRA to get what I needed and your shelves are empty!! In this case every little didn t help 😡	https://scontent.xx.fbcdn.net/v/t1.0-0/s130x130/14440954_1100527943329210_2224308062501998481_n.jpg?oh=9fde8930a373f8c43474bcc9854e7cfa&oe=58D9957A	https://scontent.xx.fbcdn.net/v/t1.0-9/s720x720/14440954_1100527943329210_2224308062501998481_n.jpg?oh=6dab700d0409a526a59c018e2108bddd&oe=58D7D96F	https://www.facebook.com/photo.php?fbid=1100527943329210&set=o.112463368812803&type=3	facebook.com	2016-09-30T14:07:42+0000	1475244462	2016-09-30 16:07:42	5	4	7	0	11	4	3	1	0	0	5	0	0	0	0	2	0
status	post_user_112463368812803	112463368812803_1198782840180845	https://www.facebook.com/112463368812803/posts/1198782840180845	Please have a word with your delivery drivers in doncaster as they are clearly ignoring me. The next time 1 of them blocks my drive I will not be held responsible for my actions. It is an offence to park on a dropped kerb never mind blocking access to my property					2016-09-30T13:50:26+0000	1475243426	2016-09-30 15:50:26	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198773303515132	https://www.facebook.com/112463368812803/posts/1198773303515132	Hi I was wondering wether you could help me out? X					2016-09-30T13:35:33+0000	1475242533	2016-09-30 15:35:33	0	3	0	0	3	3	2	1	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198772346848561	https://www.facebook.com/112463368812803/posts/1198772346848561	Tesco staff are generally polite unlike other shops I could mention. At least you ask for customers views so aim to improve customer service if it s lacking unlike other frozen food shops. The vouchers are good too as a reward and way of saying thanks for shopping with you. It s good to be appreciated!					2016-09-30T13:34:09+0000	1475242449	2016-09-30 15:34:09	0	3	0	0	3	3	1	2	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198770000182129	https://www.facebook.com/112463368812803/posts/1198770000182129	Not massively happy shopping due between 1&2 as this was the ONLY slot for today early. Text to say delivery delayed so now expect between 2&230. It s 230 no shopping and I leave for the school run in a matter of minutes. I m presuming your driver will be waiting for me to arrive back from the school run. This is the second time my delivery has been late with Tesco. I left Asda for this very reason - it would appear that I will looking elsewhere for my shopping if this isn t sorted!					2016-09-30T13:30:46+0000	1475242246	2016-09-30 15:30:46	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
status	post_user_112463368812803	112463368812803_1198768696848926	https://www.facebook.com/112463368812803/posts/1198768696848926	Thank you Tesco Harford Bridge for looking after me & my 1yr old when I became unwell in your click & collect bay last Friday lunch time.  Staff were fantastic & I cannot commend them enough. Ensured I was comfortable whilst waiting for the ambulance to arrive and cuddled and fed my little boy (Sonny does not wait for food!!)  Our family were very touched by the card  flowers and good wishes we received upon returning home from hospital.  We cannot thank you enough  you were amazing 😊					2016-09-30T13:28:17+0000	1475242097	2016-09-30 15:28:17	1	1	1	0	2	1	1	0	0	0	1	0	0	0	0	0	0
